,Year,Date,Operating Airline,Operating Airline IATA Code,Published Airline,Published Airline IATA Code,GEO Summary,GEO Region,Activity Type Code,Price Category Code,Terminal,Boarding Area,Passenger Count
38069,2025,2025-05-01,Emirates,EK,Emirates,EK,International,Middle East,Enplaned,Other,International,A,12058
38070,2025,2025-05-01,"Flair Airlines, Ltd.",F8,"Flair Airlines, Ltd.",F8,International,Canada,Deplaned,Low Fare,Terminal 1,B,3430
38071,2025,2025-05-01,"Flair Airlines, Ltd.",F8,"Flair Airlines, Ltd.",F8,International,Canada,Enplaned,Low Fare,Terminal 1,B,4611
38072,2025,2025-05-01,French Bee,BF,French Bee,BF,International,Australia / Oceania,Deplaned,Other,International,A,1221
38073,2025,2025-05-01,French Bee,BF,French Bee,BF,International,Australia / Oceania,Enplaned,Other,International,A,1216
38074,2025,2025-05-01,French Bee,BF,French Bee,BF,International,Australia / Oceania,Thru / Transit,Other,International,A,2970
38075,2025,2025-05-01,French Bee,BF,French Bee,BF,International,Europe,Deplaned,Other,International,A,1901
38076,2025,2025-05-01,French Bee,BF,French Bee,BF,International,Europe,Enplaned,Other,International,A,1761
38077,2025,2025-05-01,French Bee,BF,French Bee,BF,International,Europe,Thru / Transit,Other,International,A,2740
38078,2025,2025-05-01,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Deplaned,Low Fare,International,A,50616
38079,2025,2025-05-01,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Enplaned,Low Fare,International,A,50073
38080,2025,2025-05-01,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Deplaned,Low Fare,Terminal 1,B,13474
38081,2025,2025-05-01,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Enplaned,Low Fare,Terminal 1,B,12232
38082,2025,2025-05-01,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Deplaned,Other,International,A,18304
38083,2025,2025-05-01,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Enplaned,Other,International,A,18961
38084,2025,2025-05-01,Horizon Air,QX,Alaska Airlines,AS,Domestic,US,Deplaned,Other,Terminal 1,B,17641
38085,2025,2025-05-01,Horizon Air,QX,Alaska Airlines,AS,Domestic,US,Enplaned,Other,Terminal 1,B,16860
38086,2025,2025-05-01,ITA Airways,AZ,ITA Airways,AZ,International,Europe,Deplaned,Other,International,A,2753
38087,2025,2025-05-01,ITA Airways,AZ,ITA Airways,AZ,International,Europe,Enplaned,Other,International,A,3055
38088,2025,2025-05-01,ITA Airways,AZ,ITA Airways,AZ,International,Europe,Thru / Transit,Other,International,A,92
38089,2025,2025-05-01,Iberia,IB,Iberia,IB,International,Europe,Deplaned,Other,International,A,6285
38090,2025,2025-05-01,Iberia,IB,Iberia,IB,International,Europe,Enplaned,Other,International,A,6299
38091,2025,2025-05-01,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Deplaned,Other,International,A,11478
38092,2025,2025-05-01,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Enplaned,Other,International,A,11376
38093,2025,2025-05-01,Jazz Aviation,QK,Air Canada,AC,International,Canada,Deplaned,Other,Terminal 2,D,2987
38094,2025,2025-05-01,Jazz Aviation,QK,Air Canada,AC,International,Canada,Enplaned,Other,Terminal 2,D,3372
38095,2025,2025-05-01,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Deplaned,Low Fare,Terminal 1,B,53501
38096,2025,2025-05-01,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Enplaned,Low Fare,Terminal 1,B,55002
38097,2025,2025-05-01,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Deplaned,Other,International,A,7190
38098,2025,2025-05-01,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Enplaned,Other,International,A,8139
38099,2025,2025-05-01,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Other,International,A,7311
38100,2025,2025-05-01,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Enplaned,Other,International,A,7761
38101,2025,2025-05-01,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Deplaned,Other,International,G,15959
38102,2025,2025-05-01,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Enplaned,Other,International,G,16903
38103,2025,2025-05-01,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Deplaned,Other,International,A,9123
38104,2025,2025-05-01,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Enplaned,Other,International,A,8924
38105,2025,2025-05-01,Porter Airlines (Canada) Limited,PD,Porter Airlines (Canada) Limited,PD,International,Canada,Deplaned,Other,International,A,2441
38106,2025,2025-05-01,Porter Airlines (Canada) Limited,PD,Porter Airlines (Canada) Limited,PD,International,Canada,Enplaned,Other,International,A,2769
38107,2025,2025-05-01,Qantas Airways,QF,Qantas Airways,QF,International,Australia / Oceania,Deplaned,Other,International,A,2437
38108,2025,2025-05-01,Qantas Airways,QF,Qantas Airways,QF,International,Australia / Oceania,Enplaned,Other,International,A,2309
38109,2025,2025-05-01,Qatar Airways,QR,Qatar Airways,QR,International,Middle East,Deplaned,Other,International,A,9214
38110,2025,2025-05-01,Qatar Airways,QR,Qatar Airways,QR,International,Middle East,Enplaned,Other,International,A,9316
38111,2025,2025-05-01,SAS Airlines,SK,SAS Airlines,SK,International,Europe,Deplaned,Other,International,G,6452
38112,2025,2025-05-01,SAS Airlines,SK,SAS Airlines,SK,International,Europe,Enplaned,Other,International,G,6737
38113,2025,2025-05-01,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Deplaned,Other,International,G,11252
38114,2025,2025-05-01,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Enplaned,Other,International,G,11763
38115,2025,2025-05-01,SkyWest Airlines,OO,Alaska Airlines,AS,Domestic,US,Deplaned,Other,Terminal 1,B,50710
38116,2025,2025-05-01,SkyWest Airlines,OO,Alaska Airlines,AS,Domestic,US,Enplaned,Other,Terminal 1,B,50519
38117,2025,2025-05-01,SkyWest Airlines,OO,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 1,B,8006
38118,2025,2025-05-01,SkyWest Airlines,OO,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 1,B,8090
38119,2025,2025-05-01,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,5170
38120,2025,2025-05-01,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,5570
38121,2025,2025-05-01,SkyWest Airlines,OO,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 3,F,129558
38122,2025,2025-05-01,SkyWest Airlines,OO,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 3,F,126936
38123,2025,2025-05-01,SkyWest Airlines,OO,United Airlines,UA,International,Mexico,Deplaned,Other,Terminal 3,F,2670
38124,2025,2025-05-01,SkyWest Airlines,OO,United Airlines,UA,International,Mexico,Enplaned,Other,Terminal 3,F,2300
38125,2025,2025-05-01,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Deplaned,Low Fare,Terminal 2,D,93426
38126,2025,2025-05-01,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Enplaned,Low Fare,Terminal 2,D,87331
38127,2025,2025-05-01,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Thru / Transit,Low Fare,Terminal 2,D,30
38128,2025,2025-05-01,Starlux Airlines Co. LTD,JX,Starlux Airlines Co. LTD,JX,International,Asia,Deplaned,Other,International,A,6743
38129,2025,2025-05-01,Starlux Airlines Co. LTD,JX,Starlux Airlines Co. LTD,JX,International,Asia,Enplaned,Other,International,A,6582
38130,2025,2025-05-01,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Deplaned,Low Fare,International,A,6168
38131,2025,2025-05-01,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Enplaned,Low Fare,International,A,6010
38132,2025,2025-05-01,Swiss International,LX,Swiss International,LX,International,Europe,Deplaned,Other,International,G,6775
38133,2025,2025-05-01,Swiss International,LX,Swiss International,LX,International,Europe,Enplaned,Other,International,G,8429
38134,2025,2025-05-01,"TACA International Airlines, S.A.",TA,"TACA International Airlines, S.A.",TA,International,Central America,Deplaned,Other,International,A,10030
38135,2025,2025-05-01,"TACA International Airlines, S.A.",TA,"TACA International Airlines, S.A.",TA,International,Central America,Enplaned,Other,International,A,9825
38136,2025,2025-05-01,TAP Air Portugal,TP,TAP Air Portugal,TP,International,Europe,Deplaned,Other,International,A,4798
38137,2025,2025-05-01,TAP Air Portugal,TP,TAP Air Portugal,TP,International,Europe,Enplaned,Other,International,A,4932
38138,2025,2025-05-01,Turkish Airlines,TK,Turkish Airlines,TK,International,Europe,Deplaned,Other,International,A,13276
38139,2025,2025-05-01,Turkish Airlines,TK,Turkish Airlines,TK,International,Europe,Enplaned,Other,International,A,13951
38140,2025,2025-05-01,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,International,A,912
38141,2025,2025-05-01,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,International,A,4915
38142,2025,2025-05-01,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,International,G,18482
38143,2025,2025-05-01,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,International,G,24796
38144,2025,2025-05-01,United Airlines,UA,United Airlines,UA,Domestic,US,Thru / Transit,Other,International,G,2
38145,2025,2025-05-01,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 2,D,186465
38146,2025,2025-05-01,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 2,D,165042
38147,2025,2025-05-01,United Airlines,UA,United Airlines,UA,Domestic,US,Thru / Transit,Other,Terminal 2,D,9
38148,2025,2025-05-01,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 3,E,270184
38149,2025,2025-05-01,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 3,E,254769
38150,2025,2025-05-01,United Airlines,UA,United Airlines,UA,Domestic,US,Thru / Transit,Other,Terminal 3,E,13
38151,2025,2025-05-01,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 3,F,325804
38152,2025,2025-05-01,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 3,F,332346
38153,2025,2025-05-01,United Airlines,UA,United Airlines,UA,Domestic,US,Thru / Transit,Other,Terminal 3,F,7
38154,2025,2025-05-01,United Airlines,UA,United Airlines,UA,International,Asia,Deplaned,Other,International,A,862
38155,2025,2025-05-01,United Airlines,UA,United Airlines,UA,International,Asia,Enplaned,Other,International,A,207
38156,2025,2025-05-01,United Airlines,UA,United Airlines,UA,International,Asia,Deplaned,Other,International,G,100890
38157,2025,2025-05-01,United Airlines,UA,United Airlines,UA,International,Asia,Enplaned,Other,International,G,115377
38158,2025,2025-05-01,United Airlines,UA,United Airlines,UA,International,Asia,Thru / Transit,Other,International,G,244
38159,2025,2025-05-01,United Airlines,UA,United Airlines,UA,International,Asia,Enplaned,Other,Terminal 3,F,6511
38160,2025,2025-05-01,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Deplaned,Other,International,G,23458
38161,2025,2025-05-01,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Enplaned,Other,International,G,23081
38162,2025,2025-05-01,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Deplaned,Other,Terminal 3,F,215
38163,2025,2025-05-01,United Airlines,UA,United Airlines,UA,International,Canada,Enplaned,Other,International,A,291
38164,2025,2025-05-01,United Airlines,UA,United Airlines,UA,International,Canada,Deplaned,Other,International,G,622
38165,2025,2025-05-01,United Airlines,UA,United Airlines,UA,International,Canada,Enplaned,Other,International,G,137
38166,2025,2025-05-01,United Airlines,UA,United Airlines,UA,International,Canada,Thru / Transit,Other,International,G,7
38167,2025,2025-05-01,United Airlines,UA,United Airlines,UA,International,Canada,Deplaned,Other,Terminal 2,D,9883
38168,2025,2025-05-01,United Airlines,UA,United Airlines,UA,International,Canada,Enplaned,Other,Terminal 2,D,10167
38169,2025,2025-05-01,United Airlines,UA,United Airlines,UA,International,Canada,Deplaned,Other,Terminal 3,E,8835
38170,2025,2025-05-01,United Airlines,UA,United Airlines,UA,International,Canada,Enplaned,Other,Terminal 3,E,13528
38171,2025,2025-05-01,United Airlines,UA,United Airlines,UA,International,Canada,Deplaned,Other,Terminal 3,F,8073
38172,2025,2025-05-01,United Airlines,UA,United Airlines,UA,International,Canada,Enplaned,Other,Terminal 3,F,9062
38173,2025,2025-05-01,United Airlines,UA,United Airlines,UA,International,Central America,Deplaned,Other,International,A,32
38174,2025,2025-05-01,United Airlines,UA,United Airlines,UA,International,Central America,Enplaned,Other,International,A,1245
38175,2025,2025-05-01,United Airlines,UA,United Airlines,UA,International,Central America,Deplaned,Other,International,G,2798
38176,2025,2025-05-01,United Airlines,UA,United Airlines,UA,International,Central America,Enplaned,Other,International,G,1940
38177,2025,2025-05-01,United Airlines,UA,United Airlines,UA,International,Europe,Deplaned,Other,International,A,736
38178,2025,2025-05-01,United Airlines,UA,United Airlines,UA,International,Europe,Deplaned,Other,International,G,58021
38179,2025,2025-05-01,United Airlines,UA,United Airlines,UA,International,Europe,Enplaned,Other,International,G,74426
38180,2025,2025-05-01,United Airlines,UA,United Airlines,UA,International,Europe,Deplaned,Other,Terminal 3,F,253
38181,2025,2025-05-01,United Airlines,UA,United Airlines,UA,International,Europe,Enplaned,Other,Terminal 3,F,4963
38182,2025,2025-05-01,United Airlines,UA,United Airlines,UA,International,Mexico,Deplaned,Other,International,A,5794
38183,2025,2025-05-01,United Airlines,UA,United Airlines,UA,International,Mexico,Deplaned,Other,International,G,29433
38184,2025,2025-05-01,United Airlines,UA,United Airlines,UA,International,Mexico,Enplaned,Other,International,G,167
38185,2025,2025-05-01,United Airlines,UA,United Airlines,UA,International,Mexico,Enplaned,Other,Terminal 2,D,12581
38186,2025,2025-05-01,United Airlines,UA,United Airlines,UA,International,Mexico,Enplaned,Other,Terminal 3,E,12847
38187,2025,2025-05-01,United Airlines,UA,United Airlines,UA,International,Mexico,Enplaned,Other,Terminal 3,F,9243
38188,2025,2025-05-01,Vietnam Airlines JSC,VN,Vietnam Airlines JSC,VN,International,Asia,Deplaned,Other,International,A,4070
38189,2025,2025-05-01,Vietnam Airlines JSC,VN,Vietnam Airlines JSC,VN,International,Asia,Enplaned,Other,International,A,4333
38190,2025,2025-05-01,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Deplaned,Other,International,A,10613
38191,2025,2025-05-01,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Enplaned,Other,International,A,12679
38192,2025,2025-05-01,WestJet,WS,WestJet,WS,International,Canada,Deplaned,Other,International,A,9043
38193,2025,2025-05-01,WestJet,WS,WestJet,WS,International,Canada,Enplaned,Other,International,A,10982
38194,2025,2025-05-01,ZIPAIR Tokyo Inc,ZG,ZIPAIR Tokyo Inc,ZG,International,Asia,Deplaned,Other,International,A,5672
38195,2025,2025-05-01,ZIPAIR Tokyo Inc,ZG,ZIPAIR Tokyo Inc,ZG,International,Asia,Enplaned,Other,International,A,8039
38196,2025,2025-06-01,"Aer Lingus, Ltd.",EI,"Aer Lingus, Ltd.",EI,International,Europe,Deplaned,Other,Terminal 1,B,8642
38197,2025,2025-06-01,"Aer Lingus, Ltd.",EI,"Aer Lingus, Ltd.",EI,International,Europe,Enplaned,Other,Terminal 1,B,8510
38198,2025,2025-06-01,Aeromexico,AM,Aeromexico,AM,International,Mexico,Deplaned,Other,International,A,11570
38199,2025,2025-06-01,Aeromexico,AM,Aeromexico,AM,International,Mexico,Enplaned,Other,International,A,13374
38200,2025,2025-06-01,Air Canada,AC,Air Canada,AC,International,Canada,Deplaned,Other,Terminal 2,D,45217
38201,2025,2025-06-01,Air Canada,AC,Air Canada,AC,International,Canada,Enplaned,Other,Terminal 2,D,38588
38202,2025,2025-06-01,Air China,CA,Air China,CA,International,Asia,Deplaned,Other,International,G,2858
38203,2025,2025-06-01,Air China,CA,Air China,CA,International,Asia,Enplaned,Other,International,G,2932
38204,2025,2025-06-01,Air France,AF,Air France,AF,International,Europe,Deplaned,Other,International,A,15480
38205,2025,2025-06-01,Air France,AF,Air France,AF,International,Europe,Enplaned,Other,International,A,17105
38206,2025,2025-06-01,Air India Limited,AI,Air India Limited,AI,International,Asia,Deplaned,Other,International,A,17539
38207,2025,2025-06-01,Air India Limited,AI,Air India Limited,AI,International,Asia,Enplaned,Other,International,A,15914
38208,2025,2025-06-01,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Deplaned,Other,International,G,5341
38209,2025,2025-06-01,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Enplaned,Other,International,G,4652
38210,2025,2025-06-01,Air Pacific Limited dba Fiji Airways,FJ,Air Pacific Limited dba Fiji Airways,FJ,International,Australia / Oceania,Deplaned,Other,International,A,3723
38211,2025,2025-06-01,Air Pacific Limited dba Fiji Airways,FJ,Air Pacific Limited dba Fiji Airways,FJ,International,Australia / Oceania,Enplaned,Other,International,A,3756
38212,2025,2025-06-01,"Air Premia, Inc.",YP,"Air Premia, Inc.",YP,International,Asia,Deplaned,Other,International,A,4544
38213,2025,2025-06-01,"Air Premia, Inc.",YP,"Air Premia, Inc.",YP,International,Asia,Enplaned,Other,International,A,5109
38214,2025,2025-06-01,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Other,Terminal 1,B,151627
38215,2025,2025-06-01,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Other,Terminal 1,B,161120
38216,2025,2025-06-01,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Deplaned,Other,International,A,10255
38217,2025,2025-06-01,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Enplaned,Other,Terminal 1,B,11297
38218,2025,2025-06-01,"All Nippon Company Airways, Ltd.",NH,"All Nippon Company Airways, Ltd.",NH,International,Asia,Deplaned,Other,International,G,10669
38219,2025,2025-06-01,"All Nippon Company Airways, Ltd.",NH,"All Nippon Company Airways, Ltd.",NH,International,Asia,Enplaned,Other,International,G,11545
38220,2025,2025-06-01,American Airlines,AA,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 1,B,165005
38221,2025,2025-06-01,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 1,B,173179
38222,2025,2025-06-01,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Other,International,G,8227
38223,2025,2025-06-01,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Enplaned,Other,International,G,8900
